x_origem,y_origem,x_destino,y_destino,comprimento,id_tubo,tipo_origem,tipo_destino,material,dn,pressao
667820.78,7179211.78,667821.18,7179217.17,5.405,4223598,distribuicao,distribuicao,PEAD,63.0,4.0
667820.78,7179211.78,667820.59,7179211.85,0.202,4223564,distribuicao,distribuicao,PEAD,63.0,4.0
667873.31,7179042.17,667847.39,7179050.28,27.159,604262,distribuicao,distribuicao,PEAD,90.0,4.0
667847.39,7179050.28,667834.38,7179054.35,13.632,561260,distribuicao,distribuicao,PEAD,90.0,4.0
667873.31,7179042.17,667876.87,7179053.6,11.972,4109876,distribuicao,distribuicao,PEAD,63.0,4.0
667474.1,7179046.88,667476.85,7179051.04,4.987,4515600,distribuicao,conexao,PEAD,90.0,4.0
667476.85,7179051.04,667455.2,7179072.43,30.434,4515600,conexao,conexao,PEAD,90.0,4.0
667455.2,7179072.43,667400.16,7179046.95,60.652,4515600,conexao,conexao,PEAD,90.0,4.0
667400.16,7179046.95,667334.56,7179020.14,70.867,4515600,conexao,conexao,PEAD,90.0,4.0
667334.56,7179020.14,667330.13,7179166.5,146.427,4515600,conexao,conexao,PEAD,90.0,4.0
667330.13,7179166.5,667330.19,7179210.39,43.89,4515600,conexao,conexao,PEAD,90.0,4.0
667330.19,7179210.39,667333.21,7179232.18,21.998,4515600,conexao,conexao,PEAD,90.0,4.0
667333.21,7179232.18,667342.77,7179251.84,21.861,4515600,conexao,conexao,PEAD,90.0,4.0
667342.77,7179251.84,667352.45,7179262.8,14.623,4515600,conexao,conexao,PEAD,90.0,4.0
667352.45,7179262.8,667370.85,7179274.75,21.94,4515600,conexao,conexao,PEAD,90.0,4.0
667370.85,7179274.75,667412.23,7179289.49,43.927,4515600,conexao,conexao,PEAD,90.0,4.0
667412.23,7179289.49,667426.86,7179334.04,46.891,4515600,conexao,distribuicao,PEAD,90.0,4.0
667427.17,7179333.17,667425.61,7179326.34,7.013,4515574,distribuicao,conexao,PEAD,90.0,4.0
667425.61,7179326.34,667427.32,7179324.28,2.676,4515574,conexao,conexao,PEAD,90.0,4.0
667427.32,7179324.28,667442.7,7179325.41,15.424,4515574,conexao,conexao,PEAD,90.0,4.0
667442.7,7179325.41,667478.18,7179322.13,35.631,4515574,conexao,conexao,PEAD,90.0,4.0
667478.18,7179322.13,667558.97,7179338.67,82.466,4515574,conexao,conexao,PEAD,90.0,4.0
667558.97,7179338.67,667580.47,7179406.06,70.737,4515574,conexao,distribuicao,PEAD,90.0,4.0
667426.86,7179334.04,667453.2,7179414.26,84.434,4328315,distribuicao,distribuicao,PEAD,90.0,4.0
667456.81,7179413.07,667464.12,7179410.66,7.697,4328347,distribuicao,conexao,PEAD,63.0,4.0
667464.12,7179410.66,667464.58,7179408.47,2.238,4328347,conexao,distribuicao,PEAD,63.0,4.0
667453.2,7179414.26,667456.81,7179413.07,3.801,4328336,distribuicao,distribuicao,PEAD,63.0,4.0
667453.2,7179414.26,667453.51,7179415.21,0.999,4328100,distribuicao,distribuicao,PEAD,90.0,4.0
667465.05,7179408.31,667466.36,7179407.86,1.385,1601135,distribuicao,distribuicao,AC,1.0,4.0
667464.58,7179408.47,667465.05,7179408.31,0.496,1601125,distribuicao,distribuicao,PEAD,32.0,4.0
667427.12,7179333.98,667427.17,7179333.17,0.812,4515586,distribuicao,distribuicao,PEAD,90.0,4.0
667426.86,7179334.04,667427.12,7179333.98,0.267,4515634,distribuicao,distribuicao,PEAD,63.0,4.0
667580.75,7179407.02,667580.47,7179406.06,1.0,4515546,distribuicao,distribuicao,PEAD,90.0,4.0
667581.22,7179404.77,667580.76,7179405.15,0.597,4515776,distribuicao,distribuicao,PEAD,63.0,4.0
667580.76,7179405.15,667580.84,7179405.41,0.272,4515713,distribuicao,distribuicao,PEAD,32.0,4.0
667580.91,7179405.65,667580.73,7179405.98,0.376,4515756,distribuicao,distribuicao,PEAD,63.0,4.0
667580.73,7179405.98,667580.47,7179406.06,0.272,4515540,distribuicao,distribuicao,PEAD,90.0,4.0
667580.84,7179405.41,667580.91,7179405.65,0.25,4515766,distribuicao,distribuicao,PEAD,32.0,4.0
667581.22,7179404.77,667581.6,7179404.64,0.402,4515719,distribuicao,distribuicao,AC,2.0,4.0
667581.6,7179404.64,667582.07,7179404.49,0.493,4515725,distribuicao,distribuicao,AC,1.0,4.0
667657.56,7178983.16,667472.99,7179043.17,194.081,4125467,distribuicao,distribuicao,PEAD,90.0,4.0
667657.56,7178983.16,667657.98,7178986.24,3.109,4301721,distribuicao,distribuicao,PEAD,63.0,4.0
667657.98,7178986.24,667652.21,7178970.82,16.464,4301733,distribuicao,distribuicao,PEAD,63.0,4.0
667652.21,7178970.82,667652.02,7178970.25,0.601,4301743,distribuicao,distribuicao,PEAD,32.0,4.0
667652.02,7178970.25,667651.84,7178969.71,0.569,4301753,distribuicao,distribuicao,AC,1.0,4.0
667472.99,7179043.17,667471.54,7179043.57,1.504,4327842,distribuicao,conexao,PEAD,90.0,4.0
667471.54,7179043.57,667474.1,7179046.88,4.184,4327842,conexao,distribuicao,PEAD,90.0,4.0
667515.99,7179012.06,667517.58,7179016.74,4.943,4125673,distribuicao,conexao,PEAD,63.0,4.0
667517.58,7179016.74,667476.97,7179030.57,42.9,4125673,conexao,distribuicao,PEAD,63.0,4.0
667476.97,7179030.57,667469.59,7179033.08,7.795,4125647,distribuicao,conexao,PEAD,63.0,4.0
667469.59,7179033.08,667472.99,7179043.17,10.647,4125647,conexao,distribuicao,PEAD,63.0,4.0
667515.83,7179011.59,667515.67,7179011.12,0.496,4125691,distribuicao,distribuicao,AC,1.0,4.0
667515.99,7179012.06,667515.83,7179011.59,0.496,4125681,distribuicao,distribuicao,AC,2.0,4.0
666591.9,7179162.06,666585.04,7179160.49,7.037,4349720,distribuicao,distribuicao,AC,6.0,17.0
665898.34,7181051.0,665783.32,7181352.65,322.835,4548855,distribuicao,conexao,AC,6.0,17.0
665783.32,7181352.65,665714.25,7181516.46,177.776,4548855,conexao,conexao,AC,6.0,17.0
665714.25,7181516.46,665646.38,7181663.09,161.576,4548855,conexao,conexao,AC,6.0,17.0
665646.38,7181663.09,665409.91,7182139.16,531.565,4548855,conexao,conexao,AC,6.0,17.0
665409.91,7182139.16,665355.11,7182253.83,127.092,4548855,conexao,conexao,AC,6.0,17.0
665355.11,7182253.83,665288.39,7182405.54,165.733,4548855,conexao,conexao,AC,6.0,17.0
665288.39,7182405.54,665232.88,7182543.27,148.496,4548855,conexao,distribuicao,AC,6.0,17.0
667618.9,7172856.79,667654.61,7172871.46,38.606,4417611,distribuicao,conexao,AC,6.0,35.0
667654.61,7172871.46,667650.38,7172881.96,11.32,4417611,conexao,conexao,AC,6.0,35.0
667650.38,7172881.96,668311.92,7173146.32,712.406,4417611,conexao,conexao,AC,6.0,35.0
668311.92,7173146.32,668640.54,7173279.96,354.755,4417611,conexao,conexao,AC,6.0,35.0
668640.54,7173279.96,668644.4,7173281.49,4.152,4417611,conexao,conexao,AC,6.0,35.0
668644.4,7173281.49,668649.1,7173269.77,12.627,4417611,conexao,distribuicao,AC,6.0,35.0
667704.82,7176012.89,667711.06,7176033.24,21.284,3765458,distribuicao,conexao,PEAD,125.0,4.0
667711.06,7176033.24,667717.24,7176047.16,15.227,3765458,conexao,conexao,PEAD,125.0,4.0
667717.24,7176047.16,667727.31,7176061.57,17.577,3765458,conexao,conexao,PEAD,125.0,4.0
667727.31,7176061.57,667739.95,7176074.17,17.854,3765458,conexao,conexao,PEAD,125.0,4.0
667739.95,7176074.17,667955.53,7176229.7,265.819,3765458,conexao,conexao,PEAD,125.0,4.0
667955.53,7176229.7,667974.81,7176241.1,22.4,3765458,conexao,conexao,PEAD,125.0,4.0
667974.81,7176241.1,667995.07,7176249.69,22.012,3765458,conexao,distribuicao,PEAD,125.0,4.0
667995.07,7176249.69,668016.48,7176255.59,22.201,3765595,distribuicao,conexao,PEAD,125.0,4.0
668016.48,7176255.59,668353.11,7176322.7,343.261,3765595,conexao,distribuicao,PEAD,125.0,4.0
667681.17,7175994.21,667564.29,7176141.7,188.187,4349634,distribuicao,conexao,AC,6.0,17.0
667564.29,7176141.7,667524.15,7176195.38,67.028,4349634,conexao,conexao,AC,6.0,17.0
667524.15,7176195.38,667470.22,7176279.37,99.814,4349634,conexao,conexao,AC,6.0,17.0
667470.22,7176279.37,667432.2,7176350.19,80.38,4349634,conexao,conexao,AC,6.0,17.0
667432.2,7176350.19,667402.65,7176414.26,70.556,4349634,conexao,conexao,AC,6.0,17.0
667402.65,7176414.26,667172.86,7176985.24,615.485,4349634,conexao,conexao,AC,6.0,17.0
667172.86,7176985.24,667160.82,7177033.32,49.565,4349634,conexao,distribuicao,AC,6.0,17.0
667618.37,7177378.07,667822.46,7177646.53,337.229,921573,distribuicao,conexao,AC,6.0,7.0
667822.46,7177646.53,667825.01,7177652.54,6.529,921573,conexao,conexao,AC,6.0,7.0
667825.01,7177652.54,667867.84,7177708.25,70.271,921573,conexao,conexao,AC,6.0,7.0
667867.84,7177708.25,667891.58,7177748.94,47.109,921573,conexao,conexao,AC,6.0,7.0
667891.58,7177748.94,667919.0,7177819.16,75.384,921573,conexao,conexao,AC,6.0,7.0
667919.0,7177819.16,667932.45,7177865.41,48.166,921573,conexao,conexao,AC,6.0,7.0
667932.45,7177865.41,668117.89,7178444.92,608.457,921573,conexao,conexao,AC,6.0,7.0
668117.89,7178444.92,668135.54,7178505.18,62.792,921573,conexao,conexao,AC,6.0,7.0
668135.54,7178505.18,668160.97,7178580.07,79.09,921573,conexao,distribuicao,AC,6.0,7.0
669212.15,7178555.08,669384.85,7178216.51,380.072,3556948,distribuicao,conexao,PEAD,160.0,4.0
669384.85,7178216.51,669436.25,7178283.48,84.421,3556948,conexao,distribuicao,PEAD,160.0,4.0
668669.96,7179629.98,668726.33,7179514.84,128.201,4137169,distribuicao,conexao,PEAD,90.0,7.0
668726.33,7179514.84,668756.32,7179458.79,63.566,4137169,conexao,conexao,PEAD,90.0,7.0
668756.32,7179458.79,668760.78,7179461.05,5.0,4137169,conexao,conexao,PEAD,90.0,7.0
668760.78,7179461.05,668898.21,7179191.57,302.5,4137169,conexao,conexao,PEAD,90.0,7.0
668898.21,7179191.57,668924.01,7179203.51,28.429,4137169,conexao,conexao,PEAD,90.0,7.0
668924.01,7179203.51,669055.39,7179244.46,137.603,4137169,conexao,conexao,PEAD,90.0,7.0
669055.39,7179244.46,669104.27,7179256.73,50.397,4137169,conexao,conexao,PEAD,90.0,7.0
669104.27,7179256.73,669139.75,7179262.21,35.91,4137169,conexao,distribuicao,PEAD,90.0,7.0
666776.5,7178122.23,666604.69,7179067.41,960.669,605406,distribuicao,conexao,AC,6.0,17.0
666604.69,7179067.41,666585.04,7179160.49,95.132,605406,conexao,distribuicao,AC,6.0,17.0
668186.29,7178655.55,668268.64,7178915.15,272.349,604316,distribuicao,distribuicao,AC,6.0,7.0
667808.87,7178932.69,667657.56,7178983.16,159.505,4301706,distribuicao,distribuicao,PEAD,90.0,4.0
667805.19,7178921.15,667808.87,7178932.69,12.113,604252,distribuicao,distribuicao,PEAD,90.0,4.0
667807.53,7178920.25,667815.41,7178916.98,8.532,926420,distribuicao,distribuicao,PEAD,32.0,4.0
667807.23,7178920.32,667807.53,7178920.25,0.308,752502,distribuicao,distribuicao,PEAD,32.0,4.0
667815.41,7178916.98,667815.6,7178916.91,0.202,926399,distribuicao,distribuicao,AC,1.0,4.0
667815.6,7178916.91,667815.78,7178916.83,0.197,926409,distribuicao,distribuicao,AC,1.0,4.0
667808.44,7178919.82,667807.23,7178920.32,1.309,752473,distribuicao,distribuicao,PEAD,63.0,4.0
667807.23,7178920.32,667805.19,7178921.15,2.202,752442,distribuicao,distribuicao,PEAD,63.0,4.0
667759.37,7178803.28,667766.85,7178800.84,7.868,752412,distribuicao,conexao,PEAD,90.0,4.0
667766.85,7178800.84,667805.19,7178921.15,126.271,752412,conexao,distribuicao,PEAD,90.0,4.0
667703.4,7178821.12,667759.37,7178803.28,58.744,604386,distribuicao,distribuicao,PEAD,90.0,4.0
667758.07,7178799.27,667756.41,7178794.1,5.43,561800,distribuicao,conexao,PEAD,32.0,4.0
667756.41,7178794.1,667762.87,7178792.01,6.79,561800,conexao,distribuicao,PEAD,32.0,4.0
667759.37,7178803.28,667758.07,7178799.27,4.215,623491,distribuicao,distribuicao,PEAD,32.0,4.0
667762.87,7178792.01,667763.2,7178791.9,0.348,727577,distribuicao,distribuicao,AC,1.0,4.0
667683.48,7178839.87,667706.48,7178830.73,24.75,3801275,distribuicao,distribuicao,PEAD,63.0,4.0
667683.48,7178839.87,667682.28,7178839.73,1.208,3801295,distribuicao,conexao,PEAD,32.0,4.0
667682.28,7178839.73,667682.89,7178841.63,1.996,3801295,conexao,distribuicao,PEAD,32.0,4.0
667682.89,7178841.63,667683.05,7178842.16,0.554,3801305,distribuicao,distribuicao,AC,1.0,4.0
667681.38,7178840.52,667683.48,7178839.87,2.198,3801292,distribuicao,distribuicao,PEAD,63.0,4.0
667711.3,7178837.56,667712.29,7178837.23,1.044,3801175,distribuicao,distribuicao,AC,1.0,4.0
667706.19,7178833.1,667707.96,7178838.63,5.806,3801154,distribuicao,conexao,PEAD,32.0,4.0
667707.96,7178838.63,667711.3,7178837.56,3.507,3801154,conexao,distribuicao,PEAD,32.0,4.0
667703.4,7178821.12,667706.48,7178830.73,10.092,3801236,distribuicao,distribuicao,PEAD,63.0,4.0
667706.48,7178830.73,667706.94,7178832.15,1.493,3801141,distribuicao,distribuicao,PEAD,63.0,4.0
667706.94,7178832.15,667707.18,7178832.91,0.797,3801102,distribuicao,distribuicao,PEAD,63.0,4.0
667706.94,7178832.15,667706.19,7178833.1,1.21,3801168,distribuicao,distribuicao,PEAD,32.0,4.0
667697.15,7178823.1,667703.4,7178821.12,6.556,3801096,distribuicao,distribuicao,PEAD,90.0,4.0
667688.54,7178825.76,667697.15,7178823.1,9.012,604242,distribuicao,distribuicao,PEAD,90.0,4.0
667521.33,7178778.24,667521.14,7178778.3,0.199,1189402,distribuicao,distribuicao,AC,1.0,4.0
668269.51,7178917.85,668342.08,7179146.46,239.852,604306,distribuicao,conexao,AC,6.0,7.0
668342.08,7179146.46,668355.66,7179171.44,28.433,604306,conexao,conexao,AC,6.0,7.0
668355.66,7179171.44,668359.52,7179181.66,10.925,604306,conexao,distribuicao,AC,6.0,7.0
668213.12,7178932.29,667873.31,7179042.17,357.134,4109861,distribuicao,distribuicao,PEAD,90.0,4.0
668216.06,7178931.39,668267.54,7178915.49,53.88,926265,distribuicao,distribuicao,AC,4.0,7.0
668267.54,7178915.49,668268.64,7178915.15,1.151,561164,distribuicao,distribuicao,AC,4.0,7.0
668268.64,7178915.15,668269.51,7178917.85,2.837,3554995,distribuicao,distribuicao,AC,6.0,7.0
668268.94,7178918.03,668268.38,7178918.58,0.785,3555034,distribuicao,distribuicao,PEAD,160.0,7.0
668268.38,7178918.58,668269.49,7178918.81,1.134,3555049,distribuicao,distribuicao,PEAD,200.0,7.0
668269.51,7178917.85,668268.94,7178918.03,0.598,3555007,distribuicao,distribuicao,AC,6.0,7.0
668214.41,7178931.89,668213.12,7178932.29,1.351,561350,distribuicao,distribuicao,AC,3.0,4.0
668214.41,7178931.89,668214.65,7178931.82,0.25,561344,distribuicao,distribuicao,AC,4.0,4.0
668216.06,7178931.39,668215.87,7178931.45,0.199,926346,distribuicao,distribuicao,AC,8.0,7.0
667808.87,7178932.69,667847.39,7179050.28,123.738,4125364,distribuicao,distribuicao,PEAD,90.0,4.0
667790.4,7178674.17,667791.78,7178678.62,4.659,561278,distribuicao,distribuicao,PEAD,63.0,4.0
667789.77,7178672.38,667790.4,7178674.17,1.898,622075,distribuicao,distribuicao,PEAD,63.0,4.0
667791.78,7178678.62,667878.06,7178650.9,90.624,1189523,distribuicao,distribuicao,PEAD,63.0,4.0
667877.28,7178647.23,667875.37,7178640.89,6.621,1189461,distribuicao,distribuicao,PEAD,32.0,4.0
667885.32,7178652.95,667885.87,7178654.78,1.911,561338,distribuicao,distribuicao,PEAD,32.0,4.0
667878.06,7178650.9,667884.09,7178648.96,6.334,604366,distribuicao,distribuicao,PEAD,63.0,4.0
667878.06,7178650.9,667877.11,7178647.86,3.185,1189480,distribuicao,distribuicao,PEAD,63.0,4.0
667884.09,7178648.96,667885.99,7178648.35,1.996,561272,distribuicao,distribuicao,PEAD,63.0,4.0
667884.09,7178648.96,667885.32,7178652.95,4.175,622087,distribuicao,distribuicao,PEAD,32.0,4.0
667877.11,7178647.86,667877.28,7178647.23,0.653,1189432,distribuicao,distribuicao,PEAD,32.0,4.0
667877.11,7178647.86,667876.92,7178647.28,0.61,1189452,distribuicao,distribuicao,PEAD,63.0,4.0
667875.37,7178640.89,667875.31,7178640.7,0.199,1189500,distribuicao,distribuicao,AC,1.0,4.0
667875.31,7178640.7,667875.25,7178640.51,0.199,1189483,distribuicao,distribuicao,AC,1.0,4.0
668160.97,7178580.07,668186.29,7178655.55,79.614,621883,distribuicao,distribuicao,AC,6.0,7.0
668177.58,7178568.38,668177.75,7178568.32,0.18,775041,distribuicao,distribuicao,AC,0.0,7.0
668160.99,7178580.28,668163.58,7178579.63,2.67,775272,distribuicao,conexao,AC,2.0,7.0
668163.58,7178579.63,668162.38,7178576.02,3.804,775272,conexao,conexao,AC,2.0,7.0
668162.38,7178576.02,668177.71,7178570.94,16.15,775272,conexao,conexao,AC,2.0,7.0
668177.71,7178570.94,668177.58,7178568.38,2.563,775272,conexao,distribuicao,AC,2.0,7.0
668160.94,7178580.08,668160.99,7178580.28,0.206,775196,distribuicao,distribuicao,AC,2.0,7.0
668160.97,7178580.07,668160.94,7178580.08,0.032,775218,distribuicao,distribuicao,AC,2.0,7.0
668160.99,7178580.28,668160.92,7178580.3,0.073,775199,distribuicao,distribuicao,AC,2.0,7.0
668160.92,7178580.3,668160.9,7178580.31,0.022,775221,distribuicao,distribuicao,AC,2.0,7.0
668180.89,7178567.22,668181.98,7178566.84,1.154,3801857,distribuicao,distribuicao,AC,0.0,7.0
667588.24,7178750.21,667664.06,7178725.69,79.686,622063,distribuicao,conexao,PEAD,63.0,4.0
667664.06,7178725.69,667665.95,7178731.78,6.377,622063,conexao,distribuicao,PEAD,63.0,4.0
667533.3,7178771.66,667533.76,7178774.36,2.739,1189396,distribuicao,conexao,PEAD,32.0,4.0
667533.76,7178774.36,667521.33,7178778.24,13.021,1189396,conexao,distribuicao,PEAD,32.0,4.0
667532.19,7178768.31,667533.3,7178771.66,3.529,1189388,distribuicao,distribuicao,PEAD,32.0,4.0
667532.19,7178768.31,667531.23,7178768.59,1.0,561308,distribuicao,distribuicao,PEAD,63.0,4.0
667588.24,7178750.21,667532.19,7178768.31,58.9,604232,distribuicao,distribuicao,PEAD,63.0,4.0
667585.14,7178740.45,667583.89,7178736.31,4.325,1189541,distribuicao,conexao,PEAD,63.0,4.0
667583.89,7178736.31,667581.86,7178736.99,2.141,1189541,conexao,distribuicao,PEAD,63.0,4.0
667581.86,7178736.99,667581.67,7178737.05,0.199,1189571,distribuicao,distribuicao,AC,2.0,4.0
667581.67,7178737.05,667581.48,7178737.12,0.202,1189554,distribuicao,distribuicao,AC,1.0,4.0
667585.14,7178740.45,667588.24,7178750.21,10.24,561176,distribuicao,distribuicao,PEAD,63.0,4.0
667697.15,7178823.1,667667.74,7178734.31,93.534,561266,distribuicao,distribuicao,PEAD,90.0,4.0
667666.82,7178731.5,667663.08,7178719.94,12.15,604376,distribuicao,conexao,PEAD,63.0,4.0
667663.08,7178719.94,667791.78,7178678.62,135.17,604376,conexao,distribuicao,PEAD,63.0,4.0
667667.74,7178734.31,667667.26,7178732.86,1.527,604222,distribuicao,distribuicao,PEAD,63.0,4.0
667667.26,7178732.86,667666.82,7178731.5,1.429,622051,distribuicao,distribuicao,PEAD,63.0,4.0
667665.95,7178731.78,667667.26,7178732.86,1.698,561170,distribuicao,distribuicao,PEAD,63.0,4.0
669520.75,7178900.57,669521.85,7178906.44,5.972,604192,distribuicao,conexao,PEAD,90.0,4.0
669521.85,7178906.44,669555.05,7178900.48,33.731,604192,conexao,conexao,PEAD,90.0,4.0
669555.05,7178900.48,669567.84,7178970.99,71.661,604192,conexao,distribuicao,PEAD,90.0,4.0
669513.17,7178901.75,669520.75,7178900.57,7.671,561188,distribuicao,distribuicao,PEAD,63.0,4.0
669512.94,7178901.79,669513.17,7178901.75,0.233,621931,distribuicao,distribuicao,PEAD,63.0,4.0
669991.62,7178375.29,669873.6,7178314.84,132.601,3557775,distribuicao,distribuicao,PEAD,160.0,4.0
669933.25,7178356.98,669865.32,7178322.41,76.221,4376332,distribuicao,distribuicao,PEAD,63.0,4.0
669932.99,7178357.52,669931.35,7178359.78,2.792,4406026,distribuicao,distribuicao,PEAD,32.0,4.0
669931.35,7178359.78,669930.89,7178359.57,0.506,4406036,distribuicao,distribuicao,AC,1.0,4.0
669936.56,7178358.54,669933.25,7178356.98,3.659,4406011,distribuicao,distribuicao,PEAD,63.0,4.0
669933.25,7178356.98,669932.99,7178357.52,0.599,4406016,distribuicao,distribuicao,PEAD,32.0,4.0
669863.41,7178309.63,669869.77,7178297.16,13.998,3558048,distribuicao,distribuicao,PEAD,160.0,4.0
669873.6,7178314.84,669868.83,7178324.19,10.496,3557805,distribuicao,conexao,PEAD,63.0,4.0
669868.83,7178324.19,669866.28,7178322.89,2.862,3557805,conexao,distribuicao,PEAD,63.0,4.0
669865.32,7178322.41,669864.43,7178321.96,0.997,3557811,distribuicao,distribuicao,PEAD,63.0,4.0
669866.28,7178322.89,669865.32,7178322.41,1.073,4376315,distribuicao,distribuicao,PEAD,63.0,4.0
669873.6,7178314.84,669863.41,7178309.63,11.445,3557871,distribuicao,distribuicao,PEAD,160.0,4.0
669869.77,7178297.16,669871.56,7178298.07,2.008,3558005,distribuicao,conexao,PEAD,63.0,4.0
669871.56,7178298.07,669872.85,7178295.51,2.867,3558005,conexao,distribuicao,PEAD,63.0,4.0
669872.85,7178295.51,669875.24,7178296.26,2.505,4494345,distribuicao,distribuicao,PEAD,63.0,4.0
669875.24,7178296.26,669871.07,7178305.56,10.185,4494311,distribuicao,conexao,PEAD,63.0,4.0
669871.07,7178305.56,669872.36,7178310.75,5.356,4494311,conexao,conexao,PEAD,63.0,4.0
669872.36,7178310.75,669875.06,7178312.02,2.984,4494311,conexao,conexao,PEAD,63.0,4.0
669875.06,7178312.02,669870.27,7178309.77,5.292,4494311,conexao,conexao,PEAD,63.0,4.0
669870.27,7178309.77,669867.09,7178308.27,3.516,4494311,conexao,conexao,PEAD,63.0,4.0
669867.09,7178308.27,669863.92,7178306.75,3.516,4494311,conexao,conexao,PEAD,63.0,4.0
669863.92,7178306.75,669856.02,7178302.86,8.806,4494311,conexao,conexao,PEAD,63.0,4.0
669856.02,7178302.86,669772.94,7178260.42,93.292,4494311,conexao,distribuicao,PEAD,63.0,4.0
668269.49,7178918.81,668272.56,7178926.45,8.234,3555889,distribuicao,conexao,PEAD,200.0,7.0
668272.56,7178926.45,668408.22,7178882.58,142.577,3555889,conexao,conexao,PEAD,200.0,7.0
668408.22,7178882.58,668441.84,7178873.9,34.722,3555889,conexao,conexao,PEAD,200.0,7.0
668441.84,7178873.9,668480.26,7178867.96,38.873,3555889,conexao,conexao,PEAD,200.0,7.0
668480.26,7178867.96,668519.17,7178866.12,38.952,3555889,conexao,conexao,PEAD,200.0,7.0
668519.17,7178866.12,668562.18,7178868.91,43.102,3555889,conexao,conexao,PEAD,200.0,7.0
668562.18,7178868.91,668982.88,7178923.34,424.212,3555889,conexao,conexao,PEAD,200.0,7.0
668982.88,7178923.34,669016.86,7178856.17,75.276,3555889,conexao,distribuicao,PEAD,200.0,7.0
669212.04,7178553.67,669470.49,7178685.41,290.089,604336,distribuicao,conexao,PEAD,90.0,4.0
669470.49,7178685.41,669478.51,7178691.51,10.076,604336,conexao,conexao,PEAD,90.0,4.0
669478.51,7178691.51,669482.91,7178697.66,7.562,604336,conexao,conexao,PEAD,90.0,4.0
669482.91,7178697.66,669485.93,7178706.38,9.228,604336,conexao,conexao,PEAD,90.0,4.0
669485.93,7178706.38,669520.75,7178900.57,197.287,604336,conexao,distribuicao,PEAD,90.0,4.0
669016.86,7178856.17,669042.3,7178807.71,54.731,3556581,distribuicao,conexao,PEAD,200.0,7.0
669042.3,7178807.71,669080.42,7178748.3,70.594,3556581,conexao,conexao,PEAD,200.0,7.0
669080.42,7178748.3,669128.62,7178654.75,105.232,3556581,conexao,distribuicao,PEAD,200.0,7.0
669131.4,7178649.31,669152.55,7178607.83,46.561,3556477,distribuicao,conexao,PEAD,160.0,4.0
669152.55,7178607.83,669178.5,7178621.06,29.128,3556477,conexao,conexao,PEAD,160.0,4.0
669178.5,7178621.06,669212.15,7178555.08,74.065,3556477,conexao,distribuicao,PEAD,160.0,4.0
669129.19,7178653.73,669128.62,7178654.75,1.168,3556209,distribuicao,distribuicao,PEAD,160.0,7.0
669129.19,7178653.73,669129.75,7178652.73,1.146,3556255,distribuicao,distribuicao,AC,6.0,7.0
669129.75,7178652.73,669129.85,7178652.56,0.197,3556263,distribuicao,distribuicao,AC,4.0,7.0
669130.89,7178650.36,669131.17,7178649.76,0.662,3558062,distribuicao,distribuicao,AC,4.0,4.0
669131.17,7178649.76,669131.4,7178649.31,0.505,3556289,distribuicao,distribuicao,AC,6.0,4.0
669212.15,7178555.08,669211.7,7178554.85,0.505,3556492,distribuicao,distribuicao,PEAD,160.0,4.0
669211.7,7178554.85,669212.04,7178553.67,1.228,3556502,distribuicao,distribuicao,PEAD,90.0,4.0
669436.25,7178283.48,669436.28,7178281.91,1.57,3556890,distribuicao,distribuicao,PEAD,63.0,4.0
669436.28,7178281.91,669435.53,7178280.96,1.21,3556903,distribuicao,distribuicao,PEAD,63.0,4.0
669233.76,7178429.9,669219.26,7178418.6,18.383,4133162,distribuicao,conexao,PEAD,63.0,4.0
669219.26,7178418.6,669216.82,7178415.08,4.283,4133162,conexao,conexao,PEAD,63.0,4.0
669216.82,7178415.08,669195.23,7178342.22,75.992,4133162,conexao,conexao,PEAD,63.0,4.0
669195.23,7178342.22,669229.73,7178331.34,36.175,4133162,conexao,conexao,PEAD,63.0,4.0
669229.73,7178331.34,669232.88,7178339.88,9.102,4133162,conexao,conexao,PEAD,63.0,4.0
669232.88,7178339.88,669234.12,7178339.42,1.323,4133162,conexao,distribuicao,PEAD,63.0,4.0
669235.61,7178430.97,669235.39,7178435.04,4.076,3556536,distribuicao,conexao,PEAD,90.0,4.0
669235.39,7178435.04,669183.8,7178539.26,116.29,3556536,conexao,conexao,PEAD,90.0,4.0
669183.8,7178539.26,669212.04,7178553.67,31.704,3556536,conexao,distribuicao,PEAD,90.0,4.0
669235.96,7178430.22,669235.61,7178430.97,0.828,561296,distribuicao,distribuicao,PEAD,90.0,4.0
669234.94,7178430.64,669235.61,7178430.97,0.747,604396,distribuicao,distribuicao,PEAD,90.0,4.0
669236.3,7178429.48,669235.96,7178430.22,0.814,621991,distribuicao,distribuicao,PEAD,90.0,4.0
669234.26,7178430.3,669234.94,7178430.64,0.76,622123,distribuicao,distribuicao,PEAD,90.0,4.0
669234.26,7178430.3,669234.04,7178430.14,0.272,4480678,distribuicao,distribuicao,PEAD,63.0,4.0
669234.12,7178339.42,669234.22,7178339.17,0.269,926701,distribuicao,distribuicao,AC,2.0,4.0
669436.25,7178283.48,669443.43,7178292.54,11.56,3557476,distribuicao,conexao,PEAD,160.0,4.0
669443.43,7178292.54,669523.08,7178136.24,175.425,3557476,conexao,distribuicao,PEAD,160.0,4.0
669523.08,7178136.24,669529.52,7178123.64,14.15,3556850,distribuicao,distribuicao,PEAD,160.0,4.0
